t_s,paao_mmhg,parch_mmhg,pdao_mmhg,qdao_ml_per_s,pivc_mmhg,qivc_ml_per_s,psvc_mmhg,qsvc_ml_per_s,prpa_mmhg,qrpa_ml_per_s,plpa_mmhg,qlpa_ml_per_s
0.04200000000000004,40.67501687542188,40.72931823295582,41.34440861021525,-8.907969999999999,8.905047626190653,17.2317,8.812870321758043,24.1916,8.763444086102153,26.0637,8.122103052576314,15.7745
0.04300000000000004,40.64441611040276,40.69946748668716,41.28770719267982,-9.08368,8.904972624315606,17.2274,8.81272031800795,24.1953,8.763444086102153,26.063399999999998,8.122103052576314,15.774299999999998
0.04400000000000004,40.61636540913523,40.67081677041926,41.23490587264681,-9.24413,8.904972624315606,17.223100000000002,8.812645316132903,24.199,8.763369084227106,26.063100000000002,8.122028050701267,15.774099999999999
0.04500000000000004,40.59153978849471,40.6433660841521,41.186004650116246,-9.38972,8.90489762244056,17.218700000000002,8.812570314257856,24.2027,8.763369084227106,26.0628,8.122028050701267,15.773900000000001
0.04600000000000004,40.57038925973149,40.61741543538589,41.140778519462984,-9.52117,8.90489762244056,17.214399999999998,8.81249531238281,24.2063,8.763294082352058,26.0626,8.12195304882622,15.773700000000002
0.04700000000000004,40.553438835970894,40.59311482787069,41.098927473186826,-9.63953,8.904822620565513,17.2101,8.812345308632715,24.2099,8.763219080477011,26.0623,8.12195304882622,15.7736
0.04800000000000004,40.541213530338254,40.57091427285682,41.060151503787594,-9.74608,8.904822620565513,17.2057,8.812270306757668,24.2134,8.763219080477011,26.061999999999998,8.121878046951174,15.7734
0.049000000000000044,40.5342383559589,40.55118877971949,41.024150603765094,-9.842329999999999,8.904747618690466,17.2014,8.812195304882621,24.2169,8.763144078601965,26.061700000000002,8.121803045076128,15.7732
0.050000000000000044,40.5329633240831,40.5342383559589,40.990324758118945,-9.92992,8.904747618690466,17.197000000000003,8.812120303007575,24.220299999999998,8.763069076726918,26.061400000000003,8.121803045076128,15.773
0.051000000000000045,40.537763444086096,40.52051301282532,40.95844896122402,-10.0105,8.90467261681542,17.1926,8.811970299257482,24.2237,8.76299407485187,26.0611,8.12172804320108,15.7729
0.052000000000000046,40.54893872346808,40.51061276531913,40.9278481962049,-10.085899999999999,8.90467261681542,17.1882,8.811895297382435,24.2271,8.76299407485187,26.0608,8.12172804320108,15.772699999999999
0.05300000000000005,40.566714167854194,40.50491262281557,40.898297457436435,-10.1576,8.904597614940373,17.183799999999998,8.811820295507388,24.2304,8.762919072976823,26.060499999999998,8.12165304132603,15.772499999999999
0.05400000000000005,40.59131478286957,40.50378759468986,40.86934673366834,-10.2271,8.904522613065327,17.1794,8.81174529363234,24.233700000000002,8.762844071101776,26.060200000000002,8.12165304132603,15.772300000000001
0.05500000000000005,40.622665566639164,40.50783769594239,40.840621015525386,-10.2958,8.904522613065327,17.175,8.811595289882245,24.237,8.762844071101776,26.059900000000003,8.121578039450984,15.772200000000002
0.05600000000000005,40.660766519162976,40.51736293407335,40.81189529738243,-10.3645,8.90444761119028,17.1706,8.811520288007198,24.240199999999998,8.76276906922673,26.0596,8.121503037575938,15.772
0.05700000000000005,40.70546763669091,40.53266331658291,40.783019575489384,-10.4341,8.904372609315232,17.1662,8.811445286132152,24.243399999999998,8.762694067351683,26.0593,8.121503037575938,15.7718
0.05800000000000005,40.75646891172279,40.55403885097127,40.7537688442211,-10.5049,8.904372609315232,17.1618,8.811295282382059,24.246499999999997,8.762694067351683,26.058899999999998,8.121428035700891,15.7716
0.05900000000000005,40.813470336758414,40.58171454286357,40.72429310732768,-10.5769,8.904297607440185,17.1573,8.811220280507012,24.249599999999997,8.762619065476636,26.058600000000002,8.121428035700891,15.7715
0.06000000000000005,40.87609690242256,40.6158403960099,40.69451736293407,-10.649700000000001,8.904222605565138,17.1529,8.811145278631965,24.2527,8.762544063601588,26.0583,8.121353033825844,15.7713
0.061000000000000054,40.94382359558988,40.65634140853521,40.66481662041551,-10.7225,8.904222605565138,17.1485,8.811070276756919,24.255699999999997,8.762469061726541,26.058,8.121353033825844,15.771099999999999
0.062000000000000055,41.01612540313508,40.70329258231455,40.63534088352208,-10.7943,8.904147603690092,17.144000000000002,8.810920273006824,24.258799999999997,8.762469061726541,26.0576,8.121278031950798,15.7709
0.06300000000000006,41.09247731193279,40.756393909847745,40.60654016350408,-10.8635,8.904072601815045,17.1395,8.810845271131777,24.261699999999998,8.762394059851495,26.057299999999998,8.121203030075751,15.770700000000001
0.06400000000000006,41.172279306982674,40.815495387384686,40.57886447161179,-10.9284,8.903997599939999,17.1351,8.81077026925673,24.2647,8.762319057976448,26.056900000000002,8.121203030075751,15.770600000000002
0.06500000000000006,41.255006375159375,40.88037200930023,40.55291382284557,-10.987,8.903997599939999,17.1306,8.810620265506637,24.2676,8.762244056101402,26.0566,8.121128028200705,15.7704
0.06600000000000006,41.34013350333758,40.95049876246906,40.52913822845571,-11.0369,8.903922598064952,17.126099999999997,8.81054526363159,24.270500000000002,8.762169054226355,26.0562,8.121128028200705,15.7702
0.06700000000000006,41.427210680267,41.02550063751594,40.50821270531763,-11.0759,8.903847596189905,17.121599999999997,8.810470261756544,24.2734,8.762169054226355,26.055899999999998,8.121053026325658,15.77
0.06800000000000006,41.515712892822314,41.10492762319058,40.4908872721818,-11.1014,8.903772594314857,17.1171,8.810320258006449,24.2763,8.762094052351308,26.055500000000002,8.12097802445061,15.7698
0.06900000000000006,41.605490137253426,41.18825470636766,40.477686942173555,-11.110999999999999,8.90369759243981,17.1126,8.810245256131402,24.2792,8.762019050476262,26.0551,8.12097802445061,15.769599999999999
0.07000000000000006,41.69624240606014,41.27503187579689,40.469361734043346,-11.1023,8.903622590564762,17.108,8.810170254256356,24.282,8.761944048601215,26.0547,8.120903022575563,15.7694
0.07100000000000006,41.78781969549238,41.364809120228,40.466361659041475,-11.0731,8.903547588689715,17.1035,8.81009525238131,24.2848,8.761869046726167,26.054399999999998,8.120828020700516,15.769200000000001
0.07200000000000006,41.880372009300224,41.45698642466061,40.46928673216831,-11.0214,8.903472586814669,17.099,8.809945248631216,24.2876,8.76179404485112,26.054000000000002,8.120828020700516,15.769
0.07300000000000006,41.973974349358734,41.551263781594535,40.47866196654916,-10.945400000000001,8.903397584939622,17.0944,8.809870246756168,24.2904,8.761719042976074,26.0536,8.12075301882547,15.7688
0.07400000000000007,42.06900172504312,41.64726618165454,40.49478736968424,-10.843699999999998,8.903322583064575,17.0899,8.809795244881121,24.2932,8.761644041101027,26.0531,8.120678016950423,15.7686
0.07500000000000007,42.16575414385359,41.744843621090524,40.518037950948774,-10.715300000000001,8.903247581189529,17.0853,8.809645241131026,24.296,8.76156903922598,26.052699999999998,8.120678016950423,15.7684
0.07600000000000007,42.26498162454061,41.84369609240231,40.54841371034275,-10.559800000000001,8.903172579314482,17.0808,8.80957023925598,24.2987,8.761494037350934,26.052300000000002,8.120603015075377,15.768199999999998
0.07700000000000007,42.36728418210455,41.943973599339984,40.58606465161629,-10.377,8.903097577439436,17.0762,8.809495237380933,24.3015,8.761419035475887,26.0519,8.12052801320033,15.767999999999999
0.07800000000000007,42.473486837170924,42.045601140028495,40.63091577289432,-10.1672,8.90294757368934,17.0716,8.80934523363084,24.3043,8.76134403360084,26.0515,8.12052801320033,15.767799999999998
0.07900000000000007,42.58456461411535,42.148803720093,40.682667066676665,-9.93146,8.902872571814294,17.0671,8.809270231755793,24.307,8.761269031725792,26.051,8.120453011325283,15.767500000000002
0.08000000000000007,42.70141753543838,42.25403135078376,40.74109352733818,-9.6709,8.902797569939247,17.0625,8.8091202280057,24.3098,8.761194029850746,26.0506,8.120378009450237,15.7673
0.08100000000000007,42.82517062926573,42.36165904147603,40.805745143628585,-9.387279999999999,8.9027225680642,17.0579,8.809045226130653,24.312600000000003,8.761119027975697,26.0501,8.120378009450237,15.767100000000001
0.08200000000000007,42.956873921848036,42.472361809045225,40.87602190054751,-9.08262,8.902647566189154,17.0533,8.808970224255605,24.3153,8.76104402610065,26.049699999999998,8.120303007575188,15.7669
0.08300000000000007,43.09772744318608,42.586814670366756,40.95147378684467,-8.75927,8.902497562439061,17.0487,8.808820220505512,24.3181,8.760969024225604,26.049200000000003,8.120228005700142,15.766599999999999
0.08400000000000007,43.24885622140553,42.70584264606615,41.03127578189454,-8.41975,8.902422560564014,17.044099999999997,8.808745218630465,24.320899999999998,8.760894022350557,26.0487,8.120153003825095,15.766399999999999
0.08500000000000008,43.41116027900697,42.83042076051901,41.11490287257181,-8.0667,8.90227255681392,17.0396,8.808670216755418,24.3237,8.76081902047551,26.048199999999998,8.120153003825095,15.766200000000001
0.08600000000000008,43.58583964599115,42.961524038100954,41.201605040126,-7.702780000000001,8.902197554938873,17.035,8.808520213005325,24.3266,8.760744018600464,26.047800000000002,8.120078001950048,15.7659
0.08700000000000008,43.773794344858615,43.10012750318757,41.29070726768169,-7.33054,8.902122553063826,17.0304,8.808445211130278,24.3294,8.760669016725418,26.0473,8.120003000075002,15.7657
0.08800000000000008,43.97577439435985,43.24735618390459,41.381534538363454,-6.9523600000000005,8.901972549313733,17.0258,8.808295207380183,24.3323,8.760594014850371,26.0468,8.119927998199955,15.7654
0.08900000000000008,44.19252981324532,43.40441011025275,41.473636840921024,-6.57032,8.901897547438686,17.0212,8.808220205505137,24.3352,8.760444011100276,26.046300000000002,8.119852996324907,15.7652
0.09000000000000008,44.424585614640364,43.57218930473261,41.56656416410409,-6.1861,8.901747543688591,17.0167,8.80814520363009,24.3381,8.76036900922523,26.0457,8.119852996324907,15.764899999999999
0.09100000000000008,44.67239180979524,43.75189379734493,41.6600165004125,-5.80094,8.901672541813543,17.0121,8.807995199879995,24.341,8.760294007350183,26.045199999999998,8.11977799444986,15.764699999999998
0.09200000000000008,44.936098402460054,43.944423610590256,41.75369384234606,-5.4155299999999995,8.90152253806345,17.0076,8.807920198004949,24.343899999999998,8.760219005475136,26.044700000000002,8.119702992574814,15.7644
0.09300000000000008,45.21593039825996,44.150603765094125,41.84767119177979,-5.02997,8.901447536188403,17.003,8.807770194254855,24.346899999999998,8.76014400360009,26.0442,8.119627990699765,15.764100000000001
0.09400000000000008,45.51151278781969,44.37133428335708,41.942023550588765,-4.64371,8.90129753243831,16.9985,8.807695192379809,24.349899999999998,8.759993999849996,26.043599999999998,8.119552988824719,15.7639
0.09500000000000008,45.82277056926423,44.607215180379505,42.0371259281482,-4.25557,8.901222530563263,16.9939,8.807620190504762,24.352999999999998,8.75991899797495,26.043100000000003,8.119477986949672,15.763599999999999
0.09600000000000009,46.14917872946823,44.85869646741168,42.13342833570839,-3.8637,8.90107252681317,16.9894,8.807470186754667,24.356099999999998,8.759843996099901,26.0425,8.119402985074625,15.7633
0.09700000000000009,46.48998724968124,45.12607815195379,42.2315307882697,-3.46559,8.900997524938122,16.9849,8.80739518487962,24.359199999999998,8.759768994224855,26.041999999999998,8.119327983199579,15.763000000000002
0.09800000000000009,46.84459611490287,45.409585239630985,42.33233330833271,-3.05813,8.900847521188028,16.9804,8.807245181129527,24.362399999999997,8.759618990474761,26.0414,8.119327983199579,15.7628
0.09900000000000009,47.21195529888247,45.70914272856821,42.436810920273004,-2.63762,8.900697517437935,16.975900000000003,8.80717017925448,24.3655,8.759543988599715,26.0409,8.119252981324532,15.762500000000001
0.10000000000000009,47.59108977724443,46.02452561314032,42.54601365034125,-2.1998800000000003,8.900622515562889,16.971400000000003,8.807020175504388,24.3688,8.759468986724668,26.0403,8.119177979449486,15.7622
0.10100000000000009,47.98087452186304,46.35528388209705,42.66114152853821,-1.7402900000000001,8.900472511812795,16.9669,8.806945173629341,24.372,8.759393984849622,26.0397,8.119102977574439,15.761899999999999
0.10200000000000009,48.38003450086252,46.700892522313055,42.78354458861471,-1.25389,8.900397509937749,16.9625,8.806795169879246,24.3754,8.759243981099527,26.0392,8.119027975699392,15.761600000000001
0.10299999999999998,48.78744468611715,47.06052651316283,42.91464786619665,-0.735487,8.900247506187654,16.958099999999998,8.8067201680042,24.378700000000002,8.759168979224478,26.0386,8.118952973824344,15.7613
0.10399999999999998,49.20175504387609,47.43343583589589,43.05572639315982,-0.17979,8.90009750243756,16.953599999999998,8.806570164254106,24.3821,8.759093977349432,26.038,8.118877971949297,15.761000000000001
0.10499999999999998,49.62169054226356,47.81834545863646,43.208280207005174,0.418503,8.900022500562514,16.9492,8.80649516237906,24.3855,8.758943973599338,26.037399999999998,8.11880297007425,15.7607
0.10599999999999998,50.04605115127878,48.21428035700892,43.37365934148353,1.0645600000000002,8.899872496812419,16.9449,8.806345158628966,24.389,8.758868971724292,26.0368,8.118727968199204,15.760399999999999
0.10699999999999998,50.47341183529588,48.619890497262425,43.55313882847071,1.76329,8.899797494937372,16.9405,8.806270156753918,24.392500000000002,8.758793969849245,26.0363,8.118652966324158,15.760099999999998
0.10799999999999998,50.902797569939246,49.03390084752118,43.74799369984249,2.5192200000000002,8.899647491187277,16.9361,8.806120153003823,24.396099999999997,8.758643966099152,26.0357,8.118577964449111,15.7598
0.10899999999999999,51.33293332333308,49.45496137403435,43.95934898372459,3.33636,8.899497487437184,16.9318,8.806045151128776,24.3997,8.758568964224105,26.0351,8.118502962574064,15.7594
0.10999999999999999,51.76291907297682,49.88149703742593,44.187954698867465,4.21807,8.899422485562138,16.9275,8.805895147378683,24.4033,8.75841896047401,26.034499999999998,8.118427960699018,15.7591
0.11099999999999999,52.191779794494856,50.31230780769519,44.434635865896645,5.167009999999999,8.899272481812044,16.9233,8.805820145503636,24.407,8.758343958598964,26.033900000000003,8.118352958823971,15.758799999999999
0.11199999999999999,52.61861546538663,50.74589364734118,44.69991749793745,6.18497,8.899197479936998,16.918999999999997,8.805670141753543,24.4107,8.758268956723917,26.0333,8.118277956948923,15.758500000000002
0.11299999999999999,53.04275106877671,51.18090452261306,44.984024600615015,7.27286,8.899047476186905,16.9148,8.805595139878497,24.4145,8.758118952973824,26.0327,8.118202955073876,15.7582
0.11399999999999999,53.463586589664736,51.61614040351008,45.28703217580439,8.4306,8.898972474311856,16.9106,8.805445136128402,24.4182,8.758043951098777,26.0321,8.11812795319883,15.7578
0.11499999999999999,53.880597014925364,52.050326258156446,45.6086402160054,9.65713,8.898822470561763,16.9065,8.805370134253355,24.4221,8.75796894922373,26.0315,8.118052951323783,15.7575
0.11599999999999999,54.29333233330833,52.482262056551406,45.9483237080927,10.9504,8.898747468686716,16.9024,8.805220130503262,24.4259,8.757818945473636,26.031,8.117902947573688,15.7572
0.11699999999999999,54.70164254106352,52.91112277806945,46.305407635190875,12.3073,8.898597464936623,16.8983,8.805070126753169,24.4298,8.757743943598589,26.0304,8.117827945698641,15.756900000000002
0.118,55.105152628815716,53.33578339458486,46.67876696917423,13.724,8.898522463061576,16.894299999999998,8.804995124878122,24.433799999999998,8.757668941723542,26.029799999999998,8.117752943823595,15.7565
0.119,55.50378759468986,53.75564389109727,47.06727668191704,15.195500000000001,8.898372459311483,16.8903,8.804845121128027,24.437700000000003,8.75751893797345,26.029200000000003,8.117677941948548,15.7562
0.12,55.89754743868596,54.16980424510612,47.469361734043346,16.7163,8.898297457436435,16.886400000000002,8.80477011925298,24.4417,8.757443936098403,26.0286,8.117602940073501,15.755899999999999
0.121,56.286357158928965,54.57781444536113,47.88359708992724,18.2802,8.898222455561388,16.8825,8.804620115502887,24.4457,8.757368934223354,26.0281,8.117527938198453,15.755499999999998
0.122,56.670216755418885,54.97922448061201,48.30803270081751,19.8804,8.898072451811295,16.878700000000002,8.80454511362784,24.4497,8.757218930473261,26.0275,8.117452936323406,15.755200000000002
0.123,57.04935123378084,55.37365934148353,48.74101852546313,21.509999999999998,8.897997449936247,16.8749,8.804395109877747,24.4538,8.757143928598213,26.0269,8.11737793444836,15.754900000000001
0.124,57.4236855921398,55.76081902047551,49.180454511362775,23.161499999999997,8.8979224480612,16.871199999999998,8.804245106127652,24.4579,8.757068926723166,26.0264,8.117302932573313,15.7545
0.125,57.79336983424585,56.14062851571288,49.624615615390375,24.8279,8.897847446186153,16.8675,8.804170104252604,24.462,8.75699392484812,26.0258,8.117227930698267,15.754199999999999
0.126,58.15855396384909,56.51301282532063,50.07147678691967,26.501900000000003,8.897772444311107,16.8639,8.80402010050251,24.4661,8.756843921098026,26.0253,8.11715292882322,15.753899999999998
0.127,58.51923798094952,56.87789694742368,50.519312982824566,28.1766,8.89769744243606,16.8604,8.803945098627464,24.470200000000002,8.75676891922298,26.0247,8.117077926948173,15.7536
0.128,58.875421885547134,57.23558088952223,50.966399159979,29.8456,8.897622440561014,16.857000000000003,8.80379509487737,24.4743,8.756693917347933,26.0242,8.117002925073127,15.7532
0.129,59.22725568139203,57.58598964974124,51.41116027900697,31.503,8.897547438685965,16.8536,8.803720093002324,24.4785,8.756618915472886,26.0236,8.11692792319808,15.7529
0.13,59.57458936473411,57.92942323558088,51.8521713042826,33.143299999999996,8.897472436810919,16.8503,8.803570089252231,24.482599999999998,8.756468911722791,26.023100000000003,8.116852921323032,15.7526
0.131,59.917422935573384,58.26603165079126,52.288082202055044,34.76199999999999,8.897397434935872,16.8471,8.803420085502136,24.486800000000002,8.756393909847745,26.0226,8.116702917572939,15.752200000000002
0.132,60.25575639390984,58.596114902872564,52.717992949823746,36.3551,8.897322433060825,16.844,8.80334508362709,24.4909,8.756318907972698,26.0221,8.116627915697892,15.751900000000001
0.133,60.58936473411835,58.91989799744993,53.14092852321307,37.9194,8.897247431185779,16.841,8.803195079876996,24.495099999999997,8.756243906097652,26.0216,8.116552913822845,15.7516
0.134,60.91817295432386,59.237680942023545,53.55628890722267,39.452600000000004,8.897247431185779,16.838,8.80312007800195,24.499200000000002,8.756168904222605,26.0211,8.116477911947799,15.751299999999999
0.135,61.24203105077626,59.5496137403435,53.96362409060226,40.9529,8.897172429310732,16.8352,8.802970074251856,24.5034,8.756093902347558,26.020599999999998,8.116402910072752,15.751
0.136,61.56071401785044,59.85599639991,54.362634065851644,42.4193,8.897172429310732,16.832400000000003,8.80289507237681,24.5075,8.755943898597465,26.0201,8.116327908197706,15.750600000000002
0.137,61.87407185179629,60.157053926348155,54.753168829220726,43.8517,8.897097427435686,16.8298,8.802745068626715,24.5116,8.755868896722419,26.0196,8.116252906322657,15.750300000000001
0.138,62.18195454886371,60.452861321533035,55.13530338258456,45.2501,8.897097427435686,16.8272,8.802595064876622,24.5156,8.75579389484737,26.0192,8.11617790444761,15.75
0.139,62.48413710342758,60.74371859296482,55.50918772969324,46.615500000000004,8.897022425560639,16.8247,8.802520063001575,24.519699999999997,8.755718892972324,26.0187,8.116102902572562,15.749699999999999
0.14,62.78046951173779,61.02962574064351,55.875196879921994,47.948899999999995,8.897022425560639,16.822400000000002,8.80237005925148,24.5237,8.755643891097277,26.0183,8.116027900697516,15.749399999999998
0.14100000000000001,63.07087677191929,61.310807770194245,56.23363084077101,49.2519,8.897022425560639,16.8201,8.802295057376433,24.5277,8.75556888922223,26.0178,8.115952898822469,15.749100000000002
0.14200000000000002,63.35513387834695,61.587264681617036,56.584939623490584,50.526199999999996,8.897022425560639,16.818,8.802145053626338,24.5316,8.755493887347182,26.0174,8.115877896947422,15.748800000000001
0.14300000000000002,63.633240831020764,61.85899647491187,56.92972324308107,51.7738,8.897022425560639,16.8159,8.802070051751292,24.5355,8.755418885472135,26.017,8.115802895072376,15.7485
0.14400000000000013,63.90512262806569,62.1260781519538,57.26828170704267,52.9966,8.897022425560639,16.814,8.801920048001199,24.5393,8.755343883597089,26.0166,8.11572789319733,15.748199999999999
0.14500000000000002,64.17070426760668,62.38850971274282,57.601290032250795,54.196400000000004,8.897022425560639,16.8122,8.801845046126152,24.5431,8.755343883597089,26.0162,8.11572789319733,15.7479
0.14600000000000013,64.43013575339383,62.646216155403884,57.92904822620565,55.375099999999996,8.897022425560639,16.8105,8.801695042376059,24.5468,8.755268881722042,26.0159,8.115652891322283,15.747600000000002
0.14700000000000002,64.68326708167703,62.899197479936994,58.2521563039076,56.5343,8.897022425560639,16.8089,8.801620040501012,24.5504,8.755193879846995,26.0155,8.115577889447236,15.7474
0.14800000000000013,64.93039825995649,63.14752868821719,58.57091427285682,57.6755,8.897097427435686,16.8074,8.801470036750917,24.5539,8.755118877971949,26.0152,8.115502887572188,15.7471
0.14900000000000002,65.1715292882322,63.39098477461936,58.88554713867846,58.7998,8.897097427435686,16.806,8.80139503487587,24.5574,8.7550438760969,26.0148,8.115427885697141,15.7468
0.15000000000000013,65.40681017025426,63.629715742893566,59.196279906997674,59.908,8.897097427435686,16.8048,8.801245031125777,24.5608,8.7550438760969,26.014499999999998,8.115352883822094,15.746599999999999
0.15100000000000002,65.63639090977273,63.86357158928973,59.50341258531463,61.0007,8.897172429310732,16.8037,8.80117002925073,24.5641,8.754968874221854,26.0142,8.115277881947048,15.746299999999998
0.15200000000000014,65.86049651241281,64.09255231380783,59.80687017175429,62.078300000000006,8.897247431185779,16.8026,8.801020025500637,24.5672,8.754893872346807,26.0139,8.115202880072001,15.746100000000002
0.15300000000000002,66.07927698192455,64.31673291832296,60.106652666316656,63.1405,8.897247431185779,16.8018,8.80094502362559,24.5703,8.754893872346807,26.0137,8.115202880072001,15.745800000000001
0.15400000000000014,66.29303232580814,64.53603840096002,60.40276006900172,64.1872,8.897322433060825,16.801000000000002,8.800870021750544,24.5733,8.75481887047176,26.0134,8.115127878196954,15.745600000000001
0.15500000000000003,66.50183754593864,64.75054376359408,60.69496737418435,65.2178,8.897397434935872,16.8004,8.80072001800045,24.5761,8.75481887047176,26.0132,8.115052876321908,15.7454
0.15600000000000014,66.70599264981624,64.96024900622514,60.98312457811445,66.23150000000001,8.897472436810919,16.7998,8.800645016125403,24.578799999999998,8.754743868596714,26.012999999999998,8.114977874446861,15.745099999999999
0.15700000000000003,66.90564764119102,65.16515412885322,61.26700667516687,67.2275,8.897547438685965,16.799400000000002,8.800495012375308,24.581400000000002,8.754743868596714,26.0127,8.114977874446861,15.7449
0.15800000000000014,67.10095252381309,65.36548413710342,61.546238655966384,68.2048,8.897622440561014,16.7992,8.800420010500261,24.5839,8.754668866721667,26.0126,8.114902872571815,15.744699999999998
0.15900000000000003,67.29205730143252,65.56116402910072,61.82067051676291,69.1624,8.89769744243606,16.799,8.800345008625214,24.586199999999998,8.754668866721667,26.0124,8.114827870696766,15.744500000000002
0.16000000000000014,67.47918697967448,65.75226880672017,62.089927248181205,70.0991,8.897772444311107,16.799,8.800195004875121,24.5883,8.75459386484662,26.0122,8.114827870696766,15.7443
0.16100000000000003,67.66234155853896,65.93894847371183,62.3537838445961,71.014,8.897847446186153,16.7991,8.800120003000075,24.5903,8.75459386484662,26.0121,8.11475286882172,15.744100000000001
0.16200000000000014,67.84159603990099,66.1212780319508,62.6120153003825,71.90610000000001,8.897997449936247,16.799400000000002,8.800045001125026,24.592100000000002,8.75459386484662,26.0119,8.11475286882172,15.7439
0.16300000000000003,68.01702542563562,66.29933248331209,62.8643216080402,72.7747,8.898072451811295,16.7997,8.799894997374933,24.5938,8.75459386484662,26.0118,8.114677866946673,15.7438
0.16400000000000015,68.18862971574289,66.47318682967074,63.11055276381909,73.6189,8.898222455561388,16.8002,8.799819995499886,24.5953,8.754518862971574,26.0117,8.114677866946673,15.743599999999999
0.16500000000000004,68.35640891022274,66.64284107102677,63.3505587639691,74.4384,8.898297457436435,16.8008,8.79974499362484,24.596600000000002,8.754518862971574,26.0116,8.114602865071626,15.7434
0.16600000000000015,68.52021300532512,66.80852021300532,63.584264606615164,75.2328,8.89844746118653,16.801599999999997,8.799669991749793,24.5978,8.754518862971574,26.0116,8.114602865071626,15.7433
0.16700000000000004,68.68004200105003,66.97007425185629,63.811520288007195,76.002,8.898522463061576,16.802500000000002,8.799594989874747,24.5988,8.754518862971574,26.0115,8.11452786319658,15.743199999999998
0.16799999999999993,68.83574589364734,67.12765319132977,64.0324758118953,76.7459,8.89867246681167,16.8035,8.799444986124653,24.5995,8.754518862971574,26.0114,8.11452786319658,15.743000000000002
0.16900000000000004,68.98724968124202,67.28125703142578,64.2470561764044,77.4649,8.898822470561763,16.804599999999997,8.799369984249605,24.600099999999998,8.754518862971574,26.0114,8.114452861321533,15.7429
0.16999999999999993,69.13432835820895,67.43081077026925,64.45541138528463,78.1593,8.89889747243681,16.8059,8.799294982374558,24.6005,8.754443861096528,26.0114,8.114452861321533,15.7428
0.17100000000000004,69.27690692267306,67.57638940973523,64.65769144228605,78.82969999999999,8.899047476186905,16.8073,8.799219980499512,24.6007,8.754443861096528,26.0114,8.114377859446487,15.742700000000001
0.17199999999999993,69.41483537088426,67.71791794794869,64.85404635115877,79.4768,8.899197479936998,16.8089,8.799144978624465,24.6007,8.754443861096528,26.0114,8.114377859446487,15.742600000000001
0.17300000000000004,69.54796369909246,67.85532138303456,65.04470111752794,80.1014,8.899347483687091,16.8105,8.799069976749418,24.6005,8.754443861096528,26.0114,8.114377859446487,15.7425
0.17399999999999993,69.67621690542263,67.98859971499287,65.22980574514362,80.7043,8.899497487437184,16.8123,8.798994974874372,24.600099999999998,8.754443861096528,26.0114,8.114377859446487,15.7424
0.17500000000000004,69.79944498612466,68.11767794194854,65.40966024150603,81.2865,8.899647491187277,16.8142,8.798919972999325,24.5994,8.754518862971574,26.0114,8.11430285757144,15.7423
0.17599999999999993,69.91757293932348,68.2424060601515,65.58448961224029,81.8489,8.899797494937372,16.816300000000002,8.798844971124279,24.598599999999998,8.754518862971574,26.0114,8.11430285757144,15.7422
0.17700000000000005,70.03052576314407,68.36285907147678,65.75444386109653,82.3924,8.899947498687467,16.8185,8.79876996924923,24.5975,8.754518862971574,26.0115,8.11430285757144,15.742099999999999
0.17799999999999994,70.13845346133652,68.47881197029926,65.91989799744994,82.9178,8.90009750243756,16.8208,8.798694967374184,24.5962,8.754518862971574,26.0115,8.11430285757144,15.742099999999999
0.17900000000000005,70.24120603015075,68.59033975849395,66.08085202130053,83.426,8.900247506187654,16.8233,8.798619965499135,24.5947,8.754518862971574,26.0116,8.114227855696392,15.741999999999999
0.17999999999999994,70.33900847521187,68.69736743418585,66.23768094202354,83.9177,8.900397509937749,16.8258,8.798544963624089,24.593,8.754518862971574,26.0117,8.114227855696392,15.741999999999999
0.18100000000000005,70.43193579839496,68.79989499737493,66.39038475961898,84.3934,8.900547513687842,16.8285,8.798469961749042,24.590999999999998,8.754518862971574,26.0117,8.114227855696392,15.7419
0.18199999999999994,70.52006300157504,68.89784744618615,66.53918847971198,84.8535,8.900697517437935,16.8314,8.798394959873995,24.5888,8.754518862971574,26.0118,8.114227855696392,15.7419
0.18300000000000005,70.60361509037725,68.99137478436961,66.68409210230254,85.2985,8.900922523063075,16.8343,8.798319957998949,24.586399999999998,8.75459386484662,26.0119,8.114227855696392,15.7418
0.18399999999999994,70.68296707417684,69.08040201005025,66.82517062926571,85.72840000000001,8.90107252681317,16.8374,8.798319957998949,24.5838,8.75459386484662,26.012,8.114227855696392,15.7418
0.18500000000000005,70.75819395484886,69.16507912697817,66.9624240606015,86.1433,8.901222530563263,16.8406,8.798244956123902,24.5809,8.75459386484662,26.0121,8.114227855696392,15.7418
0.18599999999999994,70.82967074176854,69.24555613890347,67.09577739443485,86.5431,8.901372534313357,16.844,8.798169954248856,24.5778,8.75459386484662,26.0122,8.114227855696392,15.7418
0.18700000000000006,70.8977724443111,69.32190804770119,67.22523063076576,86.9276,8.90152253806345,16.8474,8.798094952373809,24.5745,8.754668866721667,26.012300000000003,8.114227855696392,15.7418
0.18799999999999994,70.96272406810169,69.39435985899647,67.3507087677192,87.2964,8.901672541813543,16.851,8.798094952373809,24.570899999999998,8.754668866721667,26.0124,8.114227855696392,15.7418
0.18900000000000006,71.02490062251556,69.4630615765394,67.47206180154502,87.6493,8.901897547438686,16.8547,8.79801995049876,24.5671,8.754668866721667,26.0125,8.114227855696392,15.7418
